SampleID	Env	SourceSink	id
SRS149961	Tongue dorsum	Source	14
SRS149961	Tongue dorsum	Source	15
SRS149961	Tongue dorsum	Source	16
SRS149961	Tongue dorsum	Source	17
SRS149961	Tongue dorsum	Source	18
SRS149961	Tongue dorsum	Source	19
SRS150032	Tongue dorsum	Source	1
SRS150032	Tongue dorsum	Source	2
SRS150032	Tongue dorsum	Source	3
SRS150032	Tongue dorsum	Source	4
SRS150032	Tongue dorsum	Source	5
SRS150032	Tongue dorsum	Source	6
SRS150032	Tongue dorsum	Source	7
SRS150032	Tongue dorsum	Source	8
SRS150032	Tongue dorsum	Source	9
SRS150032	Tongue dorsum	Source	10
SRS150032	Tongue dorsum	Source	11
SRS150032	Tongue dorsum	Source	12
SRS150032	Tongue dorsum	Source	13
SRS150032	Tongue dorsum	Source	14
SRS150032	Tongue dorsum	Source	15
SRS150032	Tongue dorsum	Source	16
SRS150032	Tongue dorsum	Source	17
SRS150032	Tongue dorsum	Source	18
SRS150032	Tongue dorsum	Source	19
SRS150034	Buccal mucosa	Source	1
SRS150034	Buccal mucosa	Source	2
SRS150034	Buccal mucosa	Source	3
SRS150034	Buccal mucosa	Source	4
SRS150034	Buccal mucosa	Source	5
SRS150034	Buccal mucosa	Source	6
SRS150034	Buccal mucosa	Source	7
SRS150034	Buccal mucosa	Source	8
SRS150034	Buccal mucosa	Source	9
SRS150034	Buccal mucosa	Source	10
SRS150034	Buccal mucosa	Source	11
SRS150034	Buccal mucosa	Source	12
SRS150034	Buccal mucosa	Source	13
SRS150034	Buccal mucosa	Source	14
SRS150034	Buccal mucosa	Source	15
SRS150034	Buccal mucosa	Source	16
SRS150034	Buccal mucosa	Source	17
SRS150034	Buccal mucosa	Source	18
SRS150034	Buccal mucosa	Source	19
SRS886699	Tongue dorsum	Source	1
SRS886699	Tongue dorsum	Source	2
SRS886699	Tongue dorsum	Source	3
SRS886699	Tongue dorsum	Source	4
SRS886699	Tongue dorsum	Source	5
SRS886699	Tongue dorsum	Source	6
SRS886699	Tongue dorsum	Source	7
SRS886699	Tongue dorsum	Source	8
SRS886699	Tongue dorsum	Source	9
SRS886699	Tongue dorsum	Source	10
SRS886699	Tongue dorsum	Source	11
SRS886699	Tongue dorsum	Source	12
SRS886699	Tongue dorsum	Source	13
SRS886699	Tongue dorsum	Source	14
SRS886699	Tongue dorsum	Source	15
SRS886699	Tongue dorsum	Source	16
SRS886699	Tongue dorsum	Source	17
SRS886699	Tongue dorsum	Source	18
SRS886699	Tongue dorsum	Source	19
SRS893175	Tongue dorsum	Source	1
SRS893175	Tongue dorsum	Source	2
SRS893175	Tongue dorsum	Source	3
SRS893175	Tongue dorsum	Source	4
SRS893175	Tongue dorsum	Source	5
SRS893175	Tongue dorsum	Source	6
SRS893175	Tongue dorsum	Source	7
SRS893175	Tongue dorsum	Source	8
SRS893175	Tongue dorsum	Source	9
SRS893175	Tongue dorsum	Source	10
SRS893175	Tongue dorsum	Source	11
SRS893175	Tongue dorsum	Source	12
SRS893175	Tongue dorsum	Source	13
SRS893175	Tongue dorsum	Source	14
SRS893175	Tongue dorsum	Source	15
SRS893175	Tongue dorsum	Source	16
SRS893175	Tongue dorsum	Source	17
SRS893175	Tongue dorsum	Source	18
SRS893175	Tongue dorsum	Source	19
SRS893274	Tongue dorsum	Source	1
SRS893274	Tongue dorsum	Source	2
SRS893274	Tongue dorsum	Source	3
SRS893274	Tongue dorsum	Source	4
SRS893274	Tongue dorsum	Source	5
SRS893274	Tongue dorsum	Source	6
SRS893274	Tongue dorsum	Source	7
SRS893274	Tongue dorsum	Source	8
SRS893274	Tongue dorsum	Source	9
SRS893274	Tongue dorsum	Source	10
SRS893274	Tongue dorsum	Source	11
SRS893274	Tongue dorsum	Source	12
SRS893274	Tongue dorsum	Source	13
SRS893274	Tongue dorsum	Source	14
SRS893274	Tongue dorsum	Source	15
SRS893274	Tongue dorsum	Source	16
SRS893274	Tongue dorsum	Source	17
SRS893274	Tongue dorsum	Source	18
SRS893274	Tongue dorsum	Source	19
SRS893297	Buccal mucosa	Source	1
SRS893297	Buccal mucosa	Source	2
SRS893297	Buccal mucosa	Source	3
SRS893297	Buccal mucosa	Source	4
SRS893297	Buccal mucosa	Source	5
SRS893297	Buccal mucosa	Source	6
SRS893297	Buccal mucosa	Source	7
SRS893297	Buccal mucosa	Source	8
SRS893297	Buccal mucosa	Source	9
SRS893297	Buccal mucosa	Source	10
SRS893297	Buccal mucosa	Source	11
SRS893297	Buccal mucosa	Source	12
SRS893297	Buccal mucosa	Source	13
SRS893297	Buccal mucosa	Source	14
SRS893297	Buccal mucosa	Source	15
SRS893297	Buccal mucosa	Source	16
SRS893297	Buccal mucosa	Source	17
SRS893297	Buccal mucosa	Source	18
SRS893297	Buccal mucosa	Source	19
SRS893323	Buccal mucosa	Source	1
SRS893323	Buccal mucosa	Source	2
SRS893323	Buccal mucosa	Source	3
SRS893323	Buccal mucosa	Source	4
SRS893323	Buccal mucosa	Source	5
SRS893323	Buccal mucosa	Source	6
SRS893323	Buccal mucosa	Source	7
SRS893323	Buccal mucosa	Source	8
SRS893323	Buccal mucosa	Source	9
SRS893323	Buccal mucosa	Source	10
SRS893323	Buccal mucosa	Source	11
SRS893323	Buccal mucosa	Source	12
SRS893323	Buccal mucosa	Source	13
SRS893323	Buccal mucosa	Source	14
SRS893323	Buccal mucosa	Source	15
SRS893323	Buccal mucosa	Source	16
SRS893323	Buccal mucosa	Source	17
SRS893323	Buccal mucosa	Source	18
SRS893323	Buccal mucosa	Source	19
SRS893324	Tongue dorsum	Source	1
SRS893324	Tongue dorsum	Source	2
SRS893324	Tongue dorsum	Source	3
SRS893324	Tongue dorsum	Source	4
SRS893324	Tongue dorsum	Source	5
SRS893324	Tongue dorsum	Source	6
SRS893324	Tongue dorsum	Source	7
SRS893324	Tongue dorsum	Source	8
SRS893324	Tongue dorsum	Source	9
SRS893324	Tongue dorsum	Source	10
SRS893324	Tongue dorsum	Source	11
SRS893324	Tongue dorsum	Source	12
SRS893324	Tongue dorsum	Source	13
SRS893324	Tongue dorsum	Source	14
SRS893324	Tongue dorsum	Source	15
SRS893324	Tongue dorsum	Source	16
SRS893324	Tongue dorsum	Source	17
SRS893324	Tongue dorsum	Source	18
SRS893324	Tongue dorsum	Source	19
SRS893354	Buccal mucosa	Source	1
SRS893354	Buccal mucosa	Source	2
SRS893354	Buccal mucosa	Source	3
SRS893354	Buccal mucosa	Source	4
SRS893354	Buccal mucosa	Source	5
SRS893354	Buccal mucosa	Source	6
SRS893354	Buccal mucosa	Source	7
SRS893354	Buccal mucosa	Source	8
SRS893354	Buccal mucosa	Source	9
SRS893354	Buccal mucosa	Source	10
SRS893354	Buccal mucosa	Source	11
SRS893354	Buccal mucosa	Source	12
SRS893354	Buccal mucosa	Source	13
SRS893354	Buccal mucosa	Source	14
SRS893354	Buccal mucosa	Source	15
SRS893354	Buccal mucosa	Source	16
SRS893354	Buccal mucosa	Source	17
SRS893354	Buccal mucosa	Source	18
SRS893354	Buccal mucosa	Source	19
SRS893360	Buccal mucosa	Source	1
SRS893360	Buccal mucosa	Source	2
SRS893360	Buccal mucosa	Source	3
SRS893360	Buccal mucosa	Source	4
SRS893360	Buccal mucosa	Source	5
SRS893360	Buccal mucosa	Source	6
SRS893360	Buccal mucosa	Source	7
SRS893360	Buccal mucosa	Source	8
SRS893360	Buccal mucosa	Source	9
SRS893360	Buccal mucosa	Source	10
SRS893360	Buccal mucosa	Source	11
SRS893360	Buccal mucosa	Source	12
SRS893360	Buccal mucosa	Source	13
SRS893360	Buccal mucosa	Source	14
SRS893360	Buccal mucosa	Source	15
SRS893360	Buccal mucosa	Source	16
SRS893360	Buccal mucosa	Source	17
SRS893360	Buccal mucosa	Source	18
SRS893360	Buccal mucosa	Source	19
SRS893379	Tongue dorsum	Source	1
SRS893379	Tongue dorsum	Source	2
SRS893379	Tongue dorsum	Source	3
SRS893379	Tongue dorsum	Source	4
SRS893379	Tongue dorsum	Source	5
SRS893379	Tongue dorsum	Source	6
SRS893379	Tongue dorsum	Source	7
SRS893379	Tongue dorsum	Source	8
SRS893379	Tongue dorsum	Source	9
SRS893379	Tongue dorsum	Source	10
SRS893379	Tongue dorsum	Source	11
SRS893379	Tongue dorsum	Source	12
SRS893379	Tongue dorsum	Source	13
SRS893379	Tongue dorsum	Source	14
SRS893379	Tongue dorsum	Source	15
SRS893379	Tongue dorsum	Source	16
SRS893379	Tongue dorsum	Source	17
SRS893379	Tongue dorsum	Source	18
SRS893379	Tongue dorsum	Source	19
SRS893381	Buccal mucosa	Source	1
SRS893381	Buccal mucosa	Source	2
SRS893381	Buccal mucosa	Source	3
SRS893381	Buccal mucosa	Source	4
SRS893381	Buccal mucosa	Source	5
SRS893381	Buccal mucosa	Source	6
SRS893381	Buccal mucosa	Source	7
SRS893381	Buccal mucosa	Source	8
SRS893381	Buccal mucosa	Source	9
SRS893381	Buccal mucosa	Source	10
SRS893381	Buccal mucosa	Source	11
SRS893381	Buccal mucosa	Source	12
SRS893381	Buccal mucosa	Source	13
SRS893381	Buccal mucosa	Source	14
SRS893381	Buccal mucosa	Source	15
SRS893381	Buccal mucosa	Source	16
SRS893381	Buccal mucosa	Source	17
SRS893381	Buccal mucosa	Source	18
SRS893381	Buccal mucosa	Source	19
ERR970398	Sputum	Source	1
ERR970398	Sputum	Source	2
ERR970398	Sputum	Source	3
ERR970398	Sputum	Source	4
ERR970398	Sputum	Source	5
ERR970398	Sputum	Source	6
ERR970398	Sputum	Source	7
ERR970398	Sputum	Source	8
ERR970398	Sputum	Source	9
ERR970398	Sputum	Source	10
ERR970398	Sputum	Source	11
ERR970398	Sputum	Source	12
ERR970398	Sputum	Source	13
ERR970398	Sputum	Source	14
ERR970398	Sputum	Source	15
ERR970398	Sputum	Source	16
ERR970398	Sputum	Source	17
ERR970398	Sputum	Source	18
ERR970398	Sputum	Source	19
ERR970399	Sputum	Source	1
ERR970399	Sputum	Source	2
ERR970399	Sputum	Source	3
ERR970399	Sputum	Source	4
ERR970399	Sputum	Source	5
ERR970399	Sputum	Source	6
ERR970399	Sputum	Source	7
ERR970399	Sputum	Source	8
ERR970399	Sputum	Source	9
ERR970399	Sputum	Source	10
ERR970399	Sputum	Source	11
ERR970399	Sputum	Source	12
ERR970399	Sputum	Source	13
ERR970399	Sputum	Source	14
ERR970399	Sputum	Source	15
ERR970399	Sputum	Source	16
ERR970399	Sputum	Source	17
ERR970399	Sputum	Source	18
ERR970399	Sputum	Source	19
ERR970400	Sputum	Source	1
ERR970400	Sputum	Source	2
ERR970400	Sputum	Source	3
ERR970400	Sputum	Source	4
ERR970400	Sputum	Source	5
ERR970400	Sputum	Source	6
ERR970400	Sputum	Source	7
ERR970400	Sputum	Source	8
ERR970400	Sputum	Source	9
ERR970400	Sputum	Source	10
ERR970400	Sputum	Source	11
ERR970400	Sputum	Source	12
ERR970400	Sputum	Source	13
ERR970400	Sputum	Source	14
ERR970400	Sputum	Source	15
ERR970400	Sputum	Source	16
ERR970400	Sputum	Source	17
ERR970400	Sputum	Source	18
ERR970400	Sputum	Source	19
ERR970403	Sputum	Source	1
ERR970403	Sputum	Source	2
ERR970403	Sputum	Source	3
ERR970403	Sputum	Source	4
ERR970403	Sputum	Source	5
ERR970403	Sputum	Source	6
ERR970403	Sputum	Source	7
ERR970403	Sputum	Source	8
ERR970403	Sputum	Source	9
ERR970403	Sputum	Source	10
ERR970403	Sputum	Source	11
ERR970403	Sputum	Source	12
ERR970403	Sputum	Source	13
ERR970403	Sputum	Source	14
ERR970403	Sputum	Source	15
ERR970403	Sputum	Source	16
ERR970403	Sputum	Source	17
ERR970403	Sputum	Source	18
ERR970403	Sputum	Source	19
ERR970406	Sputum	Source	1
ERR970406	Sputum	Source	2
ERR970406	Sputum	Source	3
ERR970406	Sputum	Source	4
ERR970406	Sputum	Source	5
ERR970406	Sputum	Source	6
ERR970406	Sputum	Source	7
ERR970406	Sputum	Source	8
ERR970406	Sputum	Source	9
ERR970406	Sputum	Source	10
ERR970406	Sputum	Source	11
ERR970406	Sputum	Source	12
ERR970406	Sputum	Source	13
ERR970406	Sputum	Source	14
ERR970406	Sputum	Source	15
ERR970406	Sputum	Source	16
ERR970406	Sputum	Source	17
ERR970406	Sputum	Source	18
ERR970406	Sputum	Source	19
ERR970470	Sputum	Source	1
ERR970470	Sputum	Source	2
ERR970470	Sputum	Source	3
ERR970470	Sputum	Source	4
ERR970470	Sputum	Source	5
ERR970470	Sputum	Source	6
ERR970470	Sputum	Source	7
ERR970470	Sputum	Source	8
ERR970470	Sputum	Source	9
ERR970470	Sputum	Source	10
ERR970470	Sputum	Source	11
ERR970470	Sputum	Source	12
ERR970470	Sputum	Source	13
ERR970470	Sputum	Source	14
ERR970470	Sputum	Source	15
ERR970470	Sputum	Source	16
ERR970470	Sputum	Source	17
ERR970470	Sputum	Source	18
ERR970470	Sputum	Source	19
ERR970471	Sputum	Source	1
ERR970471	Sputum	Source	2
ERR970471	Sputum	Source	3
ERR970471	Sputum	Source	4
ERR970471	Sputum	Source	5
ERR970471	Sputum	Source	6
ERR970471	Sputum	Source	7
ERR970471	Sputum	Source	8
ERR970471	Sputum	Source	9
ERR970471	Sputum	Source	10
ERR970471	Sputum	Source	11
ERR970471	Sputum	Source	12
ERR970471	Sputum	Source	13
ERR970471	Sputum	Source	14
ERR970471	Sputum	Source	15
ERR970471	Sputum	Source	16
ERR970471	Sputum	Source	17
ERR970471	Sputum	Source	18
ERR970471	Sputum	Source	19
ERR970474	Sputum	Source	1
ERR970474	Sputum	Source	2
ERR970474	Sputum	Source	3
ERR970474	Sputum	Source	4
ERR970474	Sputum	Source	5
ERR970474	Sputum	Source	6
ERR970474	Sputum	Source	7
ERR970474	Sputum	Source	8
ERR970474	Sputum	Source	9
ERR970474	Sputum	Source	10
ERR970474	Sputum	Source	11
ERR970474	Sputum	Source	12
ERR970474	Sputum	Source	13
ERR970474	Sputum	Source	14
ERR970474	Sputum	Source	15
ERR970474	Sputum	Source	16
ERR970474	Sputum	Source	17
ERR970474	Sputum	Source	18
ERR970474	Sputum	Source	19
ERR970475	Sputum	Source	1
ERR970475	Sputum	Source	2
ERR970475	Sputum	Source	3
ERR970475	Sputum	Source	4
ERR970475	Sputum	Source	5
ERR970475	Sputum	Source	6
ERR970475	Sputum	Source	7
ERR970475	Sputum	Source	8
ERR970475	Sputum	Source	9
ERR970475	Sputum	Source	10
ERR970475	Sputum	Source	11
ERR970475	Sputum	Source	12
ERR970475	Sputum	Source	13
ERR970475	Sputum	Source	14
ERR970475	Sputum	Source	15
ERR970475	Sputum	Source	16
ERR970475	Sputum	Source	17
ERR970475	Sputum	Source	18
ERR970475	Sputum	Source	19
ERR970476	Sputum	Source	1
ERR970476	Sputum	Source	2
ERR970476	Sputum	Source	3
ERR970476	Sputum	Source	4
ERR970476	Sputum	Source	5
ERR970476	Sputum	Source	6
ERR970476	Sputum	Source	7
ERR970476	Sputum	Source	8
ERR970476	Sputum	Source	9
ERR970476	Sputum	Source	10
ERR970476	Sputum	Source	11
ERR970476	Sputum	Source	12
ERR970476	Sputum	Source	13
ERR970476	Sputum	Source	14
ERR970476	Sputum	Source	15
ERR970476	Sputum	Source	16
ERR970476	Sputum	Source	17
ERR970476	Sputum	Source	18
ERR970476	Sputum	Source	19
SRR5110531	Sputum	Source	1
SRR5110531	Sputum	Source	2
SRR5110531	Sputum	Source	3
SRR5110531	Sputum	Source	4
SRR5110531	Sputum	Source	5
SRR5110531	Sputum	Source	6
SRR5110531	Sputum	Source	7
SRR5110531	Sputum	Source	8
SRR5110531	Sputum	Source	9
SRR5110531	Sputum	Source	10
SRR5110531	Sputum	Source	11
SRR5110531	Sputum	Source	12
SRR5110531	Sputum	Source	13
SRR5110531	Sputum	Source	14
SRR5110531	Sputum	Source	15
SRR5110531	Sputum	Source	16
SRR5110531	Sputum	Source	17
SRR5110531	Sputum	Source	18
SRR5110531	Sputum	Source	19
SRR5110535	Sputum	Source	1
SRR5110535	Sputum	Source	2
SRR5110535	Sputum	Source	3
SRR5110535	Sputum	Source	4
SRR5110535	Sputum	Source	5
SRR5110535	Sputum	Source	6
SRR5110535	Sputum	Source	7
SRR5110535	Sputum	Source	8
SRR5110535	Sputum	Source	9
SRR5110535	Sputum	Source	10
SRR5110535	Sputum	Source	11
SRR5110535	Sputum	Source	12
SRR5110535	Sputum	Source	13
SRR5110535	Sputum	Source	14
SRR5110535	Sputum	Source	15
SRR5110535	Sputum	Source	16
SRR5110535	Sputum	Source	17
SRR5110535	Sputum	Source	18
SRR5110535	Sputum	Source	19
SRR5110576	Sputum	Source	1
SRR5110576	Sputum	Source	2
SRR5110576	Sputum	Source	3
SRR5110576	Sputum	Source	4
SRR5110576	Sputum	Source	5
SRR5110576	Sputum	Source	6
SRR5110576	Sputum	Source	7
SRR5110576	Sputum	Source	8
SRR5110576	Sputum	Source	9
SRR5110576	Sputum	Source	10
SRR5110576	Sputum	Source	11
SRR5110576	Sputum	Source	12
SRR5110576	Sputum	Source	13
SRR5110576	Sputum	Source	14
SRR5110576	Sputum	Source	15
SRR5110576	Sputum	Source	16
SRR5110576	Sputum	Source	17
SRR5110576	Sputum	Source	18
SRR5110576	Sputum	Source	19
SRR5110588	Sputum	Source	1
SRR5110588	Sputum	Source	2
SRR5110588	Sputum	Source	3
SRR5110588	Sputum	Source	4
SRR5110588	Sputum	Source	5
SRR5110588	Sputum	Source	6
SRR5110588	Sputum	Source	7
SRR5110588	Sputum	Source	8
SRR5110588	Sputum	Source	9
SRR5110588	Sputum	Source	10
SRR5110588	Sputum	Source	11
SRR5110588	Sputum	Source	12
SRR5110588	Sputum	Source	13
SRR5110588	Sputum	Source	14
SRR5110588	Sputum	Source	15
SRR5110588	Sputum	Source	16
SRR5110588	Sputum	Source	17
SRR5110588	Sputum	Source	18
SRR5110588	Sputum	Source	19
SRR5110763	Sputum	Source	1
SRR5110763	Sputum	Source	2
SRR5110763	Sputum	Source	3
SRR5110763	Sputum	Source	4
SRR5110763	Sputum	Source	5
SRR5110763	Sputum	Source	6
SRR5110763	Sputum	Source	7
SRR5110763	Sputum	Source	8
SRR5110763	Sputum	Source	9
SRR5110763	Sputum	Source	10
SRR5110763	Sputum	Source	11
SRR5110763	Sputum	Source	12
SRR5110763	Sputum	Source	13
SRR5110763	Sputum	Source	14
SRR5110763	Sputum	Source	15
SRR5110763	Sputum	Source	16
SRR5110763	Sputum	Source	17
SRR5110763	Sputum	Source	18
SRR5110763	Sputum	Source	19
SRR5110777	Sputum	Source	1
SRR5110777	Sputum	Source	2
SRR5110777	Sputum	Source	3
SRR5110777	Sputum	Source	4
SRR5110777	Sputum	Source	5
SRR5110777	Sputum	Source	6
SRR5110777	Sputum	Source	7
SRR5110777	Sputum	Source	8
SRR5110777	Sputum	Source	9
SRR5110777	Sputum	Source	10
SRR5110777	Sputum	Source	11
SRR5110777	Sputum	Source	12
SRR5110777	Sputum	Source	13
SRR5110777	Sputum	Source	14
SRR5110777	Sputum	Source	15
SRR5110777	Sputum	Source	16
SRR5110777	Sputum	Source	17
SRR5110777	Sputum	Source	18
SRR5110777	Sputum	Source	19
SRR5110789	Sputum	Source	1
SRR5110789	Sputum	Source	2
SRR5110789	Sputum	Source	3
SRR5110789	Sputum	Source	4
SRR5110789	Sputum	Source	5
SRR5110789	Sputum	Source	6
SRR5110789	Sputum	Source	7
SRR5110789	Sputum	Source	8
SRR5110789	Sputum	Source	9
SRR5110789	Sputum	Source	10
SRR5110789	Sputum	Source	11
SRR5110789	Sputum	Source	12
SRR5110789	Sputum	Source	13
SRR5110789	Sputum	Source	14
SRR5110789	Sputum	Source	15
SRR5110789	Sputum	Source	16
SRR5110789	Sputum	Source	17
SRR5110789	Sputum	Source	18
SRR5110789	Sputum	Source	19
SRR8369372	Oral swab	Source	1
SRR8369372	Oral swab	Source	2
SRR8369372	Oral swab	Source	3
SRR8369372	Oral swab	Source	4
SRR8369372	Oral swab	Source	5
SRR8369372	Oral swab	Source	6
SRR8369372	Oral swab	Source	7
SRR8369372	Oral swab	Source	8
SRR8369372	Oral swab	Source	9
SRR8369372	Oral swab	Source	10
SRR8369372	Oral swab	Source	11
SRR8369372	Oral swab	Source	12
SRR8369372	Oral swab	Source	13
SRR8369372	Oral swab	Source	14
SRR8369372	Oral swab	Source	15
SRR8369372	Oral swab	Source	16
SRR8369372	Oral swab	Source	17
SRR8369372	Oral swab	Source	18
SRR8369372	Oral swab	Source	19
SRR8369373	Oral swab	Source	1
SRR8369373	Oral swab	Source	2
SRR8369373	Oral swab	Source	3
SRR8369373	Oral swab	Source	4
SRR8369373	Oral swab	Source	5
SRR8369373	Oral swab	Source	6
SRR8369373	Oral swab	Source	7
SRR8369373	Oral swab	Source	8
SRR8369373	Oral swab	Source	9
SRR8369373	Oral swab	Source	10
SRR8369373	Oral swab	Source	11
SRR8369373	Oral swab	Source	12
SRR8369373	Oral swab	Source	13
SRR8369373	Oral swab	Source	14
SRR8369373	Oral swab	Source	15
SRR8369373	Oral swab	Source	16
SRR8369373	Oral swab	Source	17
SRR8369373	Oral swab	Source	18
SRR8369373	Oral swab	Source	19
SRR8369375	Oral swab	Source	1
SRR8369375	Oral swab	Source	2
SRR8369375	Oral swab	Source	3
SRR8369375	Oral swab	Source	4
SRR8369375	Oral swab	Source	5
SRR8369375	Oral swab	Source	6
SRR8369375	Oral swab	Source	7
SRR8369375	Oral swab	Source	8
SRR8369375	Oral swab	Source	9
SRR8369375	Oral swab	Source	10
SRR8369375	Oral swab	Source	11
SRR8369375	Oral swab	Source	12
SRR8369375	Oral swab	Source	13
SRR8369375	Oral swab	Source	14
SRR8369375	Oral swab	Source	15
SRR8369375	Oral swab	Source	16
SRR8369375	Oral swab	Source	17
SRR8369375	Oral swab	Source	18
SRR8369375	Oral swab	Source	19
SRR8369376	Oral swab	Source	1
SRR8369376	Oral swab	Source	2
SRR8369376	Oral swab	Source	3
SRR8369376	Oral swab	Source	4
SRR8369376	Oral swab	Source	5
SRR8369376	Oral swab	Source	6
SRR8369376	Oral swab	Source	7
SRR8369376	Oral swab	Source	8
SRR8369376	Oral swab	Source	9
SRR8369376	Oral swab	Source	10
SRR8369376	Oral swab	Source	11
SRR8369376	Oral swab	Source	12
SRR8369376	Oral swab	Source	13
SRR8369376	Oral swab	Source	14
SRR8369376	Oral swab	Source	15
SRR8369376	Oral swab	Source	16
SRR8369376	Oral swab	Source	17
SRR8369376	Oral swab	Source	18
SRR8369376	Oral swab	Source	19
SRR8369377	Oral swab	Source	1
SRR8369377	Oral swab	Source	2
SRR8369377	Oral swab	Source	3
SRR8369377	Oral swab	Source	4
SRR8369377	Oral swab	Source	5
SRR8369377	Oral swab	Source	6
SRR8369377	Oral swab	Source	7
SRR8369377	Oral swab	Source	8
SRR8369377	Oral swab	Source	9
SRR8369377	Oral swab	Source	10
SRR8369377	Oral swab	Source	11
SRR8369377	Oral swab	Source	12
SRR8369377	Oral swab	Source	13
SRR8369377	Oral swab	Source	14
SRR8369377	Oral swab	Source	15
SRR8369377	Oral swab	Source	16
SRR8369377	Oral swab	Source	17
SRR8369377	Oral swab	Source	18
SRR8369377	Oral swab	Source	19
SRR8369378	Oral swab	Source	1
SRR8369378	Oral swab	Source	2
SRR8369378	Oral swab	Source	3
SRR8369378	Oral swab	Source	4
SRR8369378	Oral swab	Source	5
SRR8369378	Oral swab	Source	6
SRR8369378	Oral swab	Source	7
SRR8369378	Oral swab	Source	8
SRR8369378	Oral swab	Source	9
SRR8369378	Oral swab	Source	10
SRR8369378	Oral swab	Source	11
SRR8369378	Oral swab	Source	12
SRR8369378	Oral swab	Source	13
SRR8369378	Oral swab	Source	14
SRR8369378	Oral swab	Source	15
SRR8369378	Oral swab	Source	16
SRR8369378	Oral swab	Source	17
SRR8369378	Oral swab	Source	18
SRR8369378	Oral swab	Source	19
SRR8369379	Oral swab	Source	1
SRR8369379	Oral swab	Source	2
SRR8369379	Oral swab	Source	3
SRR8369379	Oral swab	Source	4
SRR8369379	Oral swab	Source	5
SRR8369379	Oral swab	Source	6
SRR8369379	Oral swab	Source	7
SRR8369379	Oral swab	Source	8
SRR8369379	Oral swab	Source	9
SRR8369379	Oral swab	Source	10
SRR8369379	Oral swab	Source	11
SRR8369379	Oral swab	Source	12
SRR8369379	Oral swab	Source	13
SRR8369379	Oral swab	Source	14
SRR8369379	Oral swab	Source	15
SRR8369379	Oral swab	Source	16
SRR8369379	Oral swab	Source	17
SRR8369379	Oral swab	Source	18
SRR8369379	Oral swab	Source	19
SRR8369382	Oral swab	Source	1
SRR8369382	Oral swab	Source	2
SRR8369382	Oral swab	Source	3
SRR8369382	Oral swab	Source	4
SRR8369382	Oral swab	Source	5
SRR8369382	Oral swab	Source	6
SRR8369382	Oral swab	Source	7
SRR8369382	Oral swab	Source	8
SRR8369382	Oral swab	Source	9
SRR8369382	Oral swab	Source	10
SRR8369382	Oral swab	Source	11
SRR8369382	Oral swab	Source	12
SRR8369382	Oral swab	Source	13
SRR8369382	Oral swab	Source	14
SRR8369382	Oral swab	Source	15
SRR8369382	Oral swab	Source	16
SRR8369382	Oral swab	Source	17
SRR8369382	Oral swab	Source	18
SRR8369382	Oral swab	Source	19
SRR8369384	Oral swab	Source	1
SRR8369384	Oral swab	Source	2
SRR8369384	Oral swab	Source	3
SRR8369384	Oral swab	Source	4
SRR8369384	Oral swab	Source	5
SRR8369384	Oral swab	Source	6
SRR8369384	Oral swab	Source	7
